,State,Customer Lifetime Value,Response,Coverage,Education,EmploymentStatus,Gender,Income,Location Code,Marital Status,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy Type,Policy,Renew Offer Type,Sales Channel,Total Claim Amount,Vehicle Class,Vehicle Size
206,1,2924.976721,0,0,0,1,1,64459.0,2,2,72.0,16.0,64.0,0.0,1.0,2,0,3,0,240.259479,4,0
207,1,15014.0927,0,2,0,1,2,32961.0,0,2,190.0,13.0,53.0,0.0,3.0,3,3,4,0,912.0,3,1
208,0,9277.233839,0,0,4,1,1,71416.0,0,3,116.0,10.0,0.0,0.0,3.0,3,8,3,2,556.8,3,0
209,3,6274.123875,0,1,3,1,1,68964.0,1,2,78.0,15.0,6.0,0.0,3.0,2,2,1,4,115.086827,4,0
210,1,3886.647414,0,1,4,1,2,78108.0,0,1,98.0,12.0,34.0,0.0,1.0,2,2,3,2,470.4,5,1
211,1,4386.277558,1,0,0,3,2,10621.0,0,1,67.0,28.0,22.0,0.0,5.0,1,9,4,2,321.6,4,0
212,3,11365.26766,0,1,0,1,2,84910.0,2,2,95.0,4.0,69.0,0.0,2.0,3,8,3,4,383.167471,5,1
213,1,5610.9643399999995,0,0,4,1,1,77493.0,2,1,70.0,2.0,35.0,0.0,3.0,1,9,4,2,307.963291,4,0
214,2,2912.8920350000003,0,0,0,1,2,81097.0,0,3,74.0,7.0,67.0,0.0,1.0,2,0,2,2,355.2,4,1
215,0,6915.729915000001,0,1,0,1,1,96610.0,0,2,85.0,6.0,23.0,0.0,3.0,3,7,2,3,520.364752,4,3
216,0,6262.663307,0,2,0,1,2,30110.0,2,2,159.0,20.0,71.0,0.0,1.0,3,8,2,2,466.436375,2,1
217,0,6503.397049,1,1,4,4,1,22081.0,0,2,84.0,1.0,9.0,0.0,6.0,1,9,4,2,451.670309,5,1
218,3,8007.399376,1,0,4,2,1,0.0,0,3,112.0,12.0,93.0,0.0,3.0,2,2,4,4,537.6,2,0
219,1,2929.9165120000002,0,0,0,1,2,98473.0,0,2,72.0,19.0,69.0,0.0,1.0,2,0,3,0,345.6,4,0
220,0,5969.552970000001,0,0,3,1,1,97431.0,0,2,74.0,1.0,72.0,0.0,3.0,2,4,1,0,355.2,4,0
221,1,5473.15987,0,0,3,1,2,93870.0,0,3,69.0,1.0,96.0,0.0,8.0,2,4,4,3,331.2,4,0
222,4,5645.396665,0,0,4,1,2,50366.0,0,3,72.0,9.0,5.0,0.0,9.0,2,0,4,3,428.734656,4,1
223,3,6369.262355,1,1,4,1,2,34498.0,0,1,83.0,30.0,72.0,0.0,7.0,2,2,3,0,398.4,5,1
224,0,11833.76732,0,0,0,4,1,16552.0,0,2,103.0,23.0,53.0,0.0,2.0,2,2,3,3,494.4,3,1
225,0,6121.107929,0,1,0,1,1,26787.0,0,2,77.0,7.0,50.0,0.0,5.0,2,2,1,0,369.6,4,0
226,4,5159.369746,0,0,0,2,2,0.0,0,1,74.0,2.0,42.0,0.0,9.0,2,0,4,0,831.752839,5,0
227,4,2514.59196,1,0,4,1,1,43860.0,1,1,65.0,15.0,58.0,0.0,1.0,3,8,3,2,156.124914,4,0
228,2,8668.611261,0,0,4,1,2,21474.0,2,2,114.0,13.0,72.0,2.0,9.0,3,8,4,2,373.42818700000004,3,1
229,1,4960.965384,0,0,3,4,2,18174.0,0,2,66.0,8.0,16.0,0.0,9.0,3,7,4,2,395.934815,4,1
230,2,5504.1390329999995,1,0,3,2,1,0.0,0,2,73.0,18.0,45.0,0.0,5.0,3,7,4,3,350.4,4,0
231,2,7507.455371999999,1,0,0,1,2,60920.0,2,1,64.0,10.0,61.0,0.0,2.0,2,2,3,2,231.20188599999997,5,0
232,2,32269.851389999996,0,1,4,1,2,41520.0,2,2,90.0,18.0,70.0,0.0,2.0,2,4,4,2,289.90410499999996,4,0
233,0,5657.031588,0,2,3,2,1,0.0,0,2,152.0,12.0,89.0,0.0,1.0,2,2,4,4,729.6,3,1
234,2,5061.757902,0,0,4,2,2,0.0,0,2,68.0,19.0,16.0,0.0,8.0,2,2,1,3,326.4,5,0
235,1,5912.783829,0,0,3,1,2,72208.0,0,2,73.0,3.0,84.0,0.0,8.0,2,2,4,0,350.4,5,1
236,1,15182.27975,0,0,3,1,1,53863.0,1,2,63.0,12.0,30.0,0.0,2.0,2,4,4,4,105.765111,4,3
237,3,10747.03094,0,1,0,1,2,66446.0,2,3,136.0,8.0,77.0,0.0,3.0,3,7,3,0,639.464548,3,3
238,3,2050.623512,0,0,0,2,2,0.0,0,1,61.0,18.0,26.0,0.0,1.0,2,2,3,2,292.8,4,1
239,3,2465.444865,0,0,3,1,1,64997.0,0,1,63.0,7.0,99.0,1.0,1.0,2,2,3,2,383.442328,4,1
240,4,5343.121327000001,0,0,4,1,1,64460.0,0,2,66.0,18.0,42.0,0.0,3.0,3,8,3,2,316.8,5,1
241,2,8119.829070999999,0,0,0,1,1,46618.0,1,2,67.0,22.0,77.0,0.0,2.0,2,0,1,2,99.085943,4,3
242,0,4605.265164,0,0,0,2,1,0.0,0,3,64.0,13.0,64.0,0.0,4.0,3,8,4,0,307.2,4,1
243,1,6408.785577000001,0,1,0,1,2,49988.0,0,2,84.0,6.0,37.0,5.0,5.0,2,4,3,4,566.935022,5,3
244,1,2376.533508,0,1,0,2,1,0.0,0,1,91.0,2.0,8.0,5.0,1.0,2,0,4,2,436.8,5,0
245,1,3211.070017,0,1,3,4,2,16269.0,0,3,86.0,6.0,84.0,0.0,1.0,3,3,1,2,412.8,5,0
246,2,5094.5222619999995,0,0,3,1,1,72006.0,0,3,64.0,4.0,38.0,0.0,3.0,2,0,2,2,307.2,4,0
247,2,25755.278169999998,0,1,4,2,1,0.0,0,2,81.0,3.0,60.0,2.0,2.0,2,4,2,3,388.8,4,1
248,0,8672.229718999999,0,1,3,2,2,0.0,0,1,245.0,34.0,83.0,0.0,1.0,3,8,4,0,2345.413441,1,0
249,1,8044.7307200000005,0,0,2,1,2,44320.0,0,2,67.0,13.0,79.0,0.0,2.0,2,4,4,3,321.6,4,0
250,2,4001.5190979999998,0,2,4,3,1,19782.0,0,3,108.0,13.0,66.0,0.0,1.0,2,2,1,4,773.470977,5,0
251,4,16706.116990000002,0,0,3,1,1,63933.0,0,3,70.0,35.0,98.0,0.0,2.0,2,2,4,3,424.88344800000004,5,0
252,2,8544.411076999999,0,0,1,1,2,28224.0,0,1,109.0,13.0,13.0,0.0,8.0,2,2,4,3,523.2,3,0
253,3,7805.312870000001,1,0,0,3,1,21073.0,0,3,106.0,25.0,54.0,1.0,3.0,2,2,4,2,508.8,3,1
254,0,6112.756868,0,1,3,1,2,63243.0,2,2,77.0,21.0,73.0,0.0,3.0,2,2,2,3,364.240307,4,3
255,4,4772.943848,1,1,4,3,2,20993.0,0,3,133.0,35.0,90.0,0.0,1.0,2,2,3,2,638.4,3,0
256,0,10979.09559,0,1,3,1,1,94827.0,2,2,135.0,5.0,64.0,0.0,4.0,2,2,4,2,354.729129,3,0
257,1,5004.263818,0,0,2,1,1,39161.0,2,2,63.0,18.0,83.0,1.0,4.0,2,2,3,3,283.995953,5,1
258,3,13223.04379,0,1,3,1,2,37534.0,0,2,84.0,2.0,0.0,2.0,2.0,2,2,1,0,403.2,4,0
259,0,2623.31543,0,0,3,1,1,80210.0,1,3,65.0,30.0,28.0,0.0,1.0,3,8,4,2,20.543176000000003,4,0
260,1,17840.19555,0,0,3,2,2,0.0,0,2,62.0,32.0,59.0,0.0,2.0,2,0,4,2,385.115437,4,1
261,1,5106.111827000001,0,0,0,1,1,30110.0,1,2,64.0,2.0,4.0,0.0,5.0,2,0,4,4,140.16503500000002,4,0
262,2,17930.60451,0,0,0,5,1,21708.0,0,3,68.0,28.0,77.0,0.0,2.0,2,4,4,4,326.4,4,0
263,2,5457.3425689999995,0,0,4,1,2,94731.0,0,2,67.0,23.0,65.0,0.0,4.0,2,4,3,2,321.6,4,0
264,1,6563.6441429999995,0,1,3,1,2,32375.0,0,2,83.0,17.0,83.0,0.0,6.0,2,0,4,2,398.4,4,1
265,0,4812.525221,0,0,0,5,2,16531.0,1,2,63.0,0.0,40.0,0.0,4.0,3,7,4,4,102.879769,4,0
266,2,29328.04185,0,1,2,1,1,32006.0,1,1,94.0,28.0,7.0,0.0,2.0,3,8,3,3,56.868289000000004,4,0
267,2,5773.520711,0,0,3,1,1,81676.0,0,2,72.0,21.0,86.0,0.0,8.0,2,4,4,2,463.15850199999994,5,1
268,1,6847.1189,0,1,0,1,2,71038.0,1,2,86.0,15.0,56.0,0.0,3.0,3,7,2,2,205.444066,4,0
269,2,3595.31286,0,0,4,2,1,0.0,0,1,103.0,20.0,43.0,0.0,1.0,3,8,3,3,741.6,2,0
270,4,22855.612090000002,0,0,2,5,1,20832.0,1,2,65.0,8.0,32.0,0.0,2.0,2,2,4,3,56.371967000000005,5,0
271,3,7859.414569,0,0,4,2,2,0.0,0,1,113.0,19.0,10.0,0.0,7.0,2,0,4,0,813.6,3,0
272,0,4115.577437,0,2,4,1,2,52405.0,0,2,103.0,2.0,27.0,0.0,1.0,2,2,2,3,494.4,4,0
273,2,5029.638777,0,1,4,2,1,0.0,0,2,133.0,3.0,89.0,0.0,1.0,2,2,4,2,795.864079,2,1
274,3,4821.418454,0,1,3,1,1,26583.0,0,2,128.0,6.0,46.0,4.0,1.0,2,4,3,2,614.4,3,0
275,0,5004.310469,0,0,2,4,2,25486.0,1,2,65.0,15.0,53.0,0.0,3.0,1,9,4,4,72.438681,5,0
276,2,8630.053943,0,2,0,1,2,24065.0,0,3,111.0,30.0,1.0,0.0,5.0,3,3,4,0,532.8,4,0
277,2,9322.08512,0,2,4,1,1,70435.0,1,2,116.0,0.0,50.0,0.0,4.0,2,2,1,2,67.881546,4,0
278,1,16727.56063,0,1,0,2,2,0.0,0,1,76.0,33.0,36.0,2.0,2.0,2,2,1,0,402.636829,5,0
279,0,3652.532435,0,1,4,1,1,39679.0,0,2,92.0,2.0,85.0,0.0,1.0,2,2,3,0,641.3886160000001,5,0
280,4,6158.601171,0,1,0,2,2,0.0,2,1,89.0,13.0,45.0,0.0,5.0,2,4,4,4,342.481173,4,0
281,1,4376.083958,0,0,3,2,2,0.0,0,2,69.0,21.0,70.0,4.0,3.0,2,4,2,4,331.2,5,0
282,4,5569.456156,0,0,4,1,2,53565.0,0,2,71.0,27.0,34.0,1.0,6.0,2,2,4,2,340.8,4,1
283,3,2576.5130059999997,0,0,3,1,2,37574.0,0,2,66.0,19.0,14.0,1.0,1.0,2,0,4,2,412.10193300000003,5,0
284,3,8346.983232999999,0,2,3,1,2,48259.0,1,1,108.0,14.0,79.0,0.0,3.0,2,4,4,0,73.70057299999999,5,0
285,2,6323.923864,0,1,4,1,1,78532.0,0,2,78.0,25.0,87.0,0.0,3.0,2,2,3,3,374.4,4,0
286,2,5973.14343,0,0,3,1,1,96163.0,0,2,73.0,23.0,90.0,0.0,3.0,3,8,4,3,350.4,4,0
287,1,4706.676993,0,0,3,2,2,0.0,0,1,72.0,0.0,86.0,0.0,7.0,2,4,4,2,345.6,4,0
288,1,8093.410258,0,0,4,2,2,0.0,0,2,114.0,9.0,72.0,1.0,5.0,2,0,4,2,722.024742,2,0
289,3,5035.744643,0,0,0,1,2,72672.0,2,2,63.0,7.0,39.0,0.0,5.0,2,4,3,3,259.361117,4,3
290,0,9027.867218000001,0,2,3,1,1,99002.0,0,2,112.0,33.0,75.0,1.0,8.0,2,0,1,0,537.6,4,0
291,1,7288.884848999999,0,1,4,1,2,79494.0,2,2,91.0,19.0,30.0,0.0,3.0,2,4,2,2,396.295614,4,3
292,0,18042.47942,0,1,2,1,2,35704.0,1,2,225.0,21.0,35.0,0.0,8.0,2,2,4,0,358.281562,6,0
293,2,4992.063043,0,0,3,2,1,0.0,0,1,71.0,6.0,5.0,0.0,3.0,3,3,1,4,653.388564,4,1
294,0,9102.267849,0,2,4,4,1,26049.0,1,2,118.0,17.0,6.0,0.0,6.0,2,4,4,3,121.032372,5,3
295,2,2540.4077260000004,0,0,1,1,2,70125.0,1,1,64.0,21.0,77.0,0.0,1.0,1,5,3,0,92.813396,4,0
296,1,12941.89193,0,0,0,1,2,52369.0,0,2,110.0,34.0,49.0,1.0,2.0,2,2,4,2,528.0,3,0
297,3,2365.348601,0,0,3,2,1,0.0,1,2,66.0,25.0,51.0,2.0,1.0,1,5,3,0,159.636956,4,0
298,2,5720.765064,0,0,0,1,2,41770.0,0,2,72.0,0.0,60.0,0.0,9.0,2,0,3,0,476.15695700000003,4,1
299,0,7035.534087999999,0,2,4,2,2,0.0,0,3,101.0,16.0,88.0,0.0,8.0,3,8,1,4,727.2,4,0
300,1,2636.97773,0,0,0,1,2,31911.0,0,2,67.0,33.0,27.0,0.0,1.0,2,2,3,2,321.6,4,0
301,4,5395.831967,0,0,3,1,2,70051.0,1,2,68.0,15.0,69.0,0.0,8.0,3,8,2,4,42.078345,4,0
302,0,8382.630118000001,1,0,4,3,2,19683.0,0,2,117.0,17.0,41.0,1.0,9.0,2,4,4,4,561.6,2,0
303,3,31161.74523,0,0,0,1,1,30916.0,1,2,112.0,7.0,65.0,0.0,2.0,2,0,4,2,200.11606,3,1
304,0,2887.7422579999998,0,1,3,2,1,0.0,0,1,80.0,24.0,95.0,0.0,1.0,2,0,4,3,676.944023,4,0
305,3,8714.922134999999,1,0,0,2,1,0.0,0,3,118.0,14.0,64.0,0.0,4.0,3,8,4,2,566.4,3,0
306,1,25585.72783,0,0,3,2,2,0.0,0,2,116.0,0.0,45.0,0.0,2.0,3,7,3,3,830.623064,3,0
307,0,10272.6082,0,1,0,1,2,60145.0,2,1,132.0,8.0,28.0,0.0,3.0,2,2,1,4,580.473259,3,0
308,0,4376.363592000001,1,2,3,1,1,63774.0,1,3,111.0,18.0,63.0,0.0,1.0,2,2,3,2,60.036683,4,0
309,1,5318.89664,1,0,3,1,1,25134.0,0,2,67.0,3.0,0.0,0.0,6.0,3,3,3,3,321.6,4,1
310,0,4719.762191,0,0,3,1,2,37057.0,1,2,61.0,5.0,48.0,1.0,6.0,2,4,4,2,47.531009999999995,4,1
311,0,4428.031583,1,0,4,1,1,58577.0,2,2,110.0,6.0,62.0,0.0,1.0,2,2,4,2,303.872752,3,0
312,1,5879.176092000001,0,0,4,1,2,85857.0,1,2,73.0,3.0,19.0,0.0,6.0,3,3,2,2,100.620067,4,0
313,0,9416.908485,0,0,1,1,1,70602.0,2,2,116.0,8.0,47.0,0.0,3.0,2,2,1,3,481.339891,3,1
314,0,8288.155579,0,2,2,1,1,33816.0,0,3,106.0,10.0,97.0,2.0,3.0,3,8,4,0,508.8,4,0
315,0,32654.8383,0,2,3,2,2,0.0,0,1,153.0,7.0,75.0,0.0,2.0,2,2,1,0,1101.6,3,0
316,0,4719.450052,0,1,0,1,1,89642.0,1,2,121.0,11.0,20.0,4.0,1.0,3,8,1,3,86.320022,3,0
317,1,3903.4747840000005,0,1,3,1,1,60068.0,0,2,98.0,17.0,75.0,0.0,1.0,2,2,3,2,470.4,5,1
318,1,5457.259678,0,1,3,1,1,50044.0,0,1,139.0,16.0,14.0,0.0,1.0,2,4,1,3,667.2,3,0
319,1,2725.356404,1,0,2,1,1,36650.0,1,2,69.0,2.0,70.0,1.0,1.0,2,2,3,4,56.60333000000001,4,3
320,2,4433.97368,0,0,0,1,1,50653.0,1,2,110.0,29.0,42.0,0.0,1.0,3,8,2,2,262.86517200000003,3,1
321,2,5332.462694,1,0,1,1,1,68931.0,2,2,66.0,32.0,30.0,0.0,7.0,2,0,3,0,309.577946,4,0
322,0,2315.094985,0,0,3,2,2,0.0,0,1,73.0,14.0,39.0,1.0,1.0,3,8,4,0,350.4,4,0
323,1,5411.953687,0,0,0,2,1,0.0,0,1,73.0,1.0,22.0,0.0,5.0,2,4,3,3,365.364581,4,0
324,1,9587.33234,0,1,3,1,2,39266.0,0,2,80.0,33.0,31.0,0.0,2.0,2,4,2,0,384.0,4,0
325,1,22103.5072,1,0,0,2,2,0.0,0,2,102.0,35.0,48.0,0.0,2.0,2,2,4,0,489.6,3,0
326,4,9764.945308,0,1,4,2,1,0.0,0,1,98.0,24.0,11.0,1.0,2.0,2,4,3,4,705.6,4,1
327,4,2567.151468,0,0,3,1,1,40864.0,1,2,65.0,2.0,75.0,0.0,1.0,3,7,3,4,9.51528,4,0
328,0,2650.622781,0,0,0,1,1,39035.0,2,3,68.0,15.0,65.0,0.0,1.0,2,4,3,2,244.56433399999997,4,0
329,1,11264.36334,0,1,3,1,2,34923.0,0,1,98.0,23.0,82.0,0.0,2.0,2,0,4,3,639.105556,5,0
330,1,2168.523464,0,0,4,2,2,0.0,0,1,63.0,1.0,56.0,0.0,1.0,2,2,3,2,453.6,4,0
331,1,8610.667489,0,0,4,2,1,0.0,0,2,111.0,27.0,36.0,0.0,9.0,3,7,1,4,532.8,3,0
332,1,2834.646235,0,0,0,1,1,24506.0,0,3,71.0,7.0,47.0,0.0,1.0,2,0,4,2,511.2,5,0
333,0,8930.139728,0,1,4,2,2,0.0,0,2,82.0,25.0,63.0,0.0,2.0,2,0,2,3,554.522969,4,0
334,2,5536.386959,0,0,0,1,1,52220.0,0,2,70.0,17.0,42.0,1.0,5.0,2,4,4,3,336.0,4,1
335,2,2840.8542899999998,0,0,4,2,2,0.0,0,2,74.0,17.0,73.0,0.0,1.0,2,2,4,3,402.449823,5,0
336,1,8082.880956,0,0,0,1,2,53554.0,0,2,67.0,6.0,5.0,0.0,2.0,2,4,4,2,327.020539,4,3
337,1,5254.734278,0,0,3,1,2,34476.0,1,2,67.0,23.0,49.0,1.0,3.0,3,3,2,3,5.3953,4,0
338,2,5116.237577,0,0,3,2,1,0.0,1,2,70.0,1.0,11.0,0.0,5.0,2,4,4,4,131.401291,4,0
339,1,3034.646997,0,1,0,1,2,68205.0,1,2,76.0,35.0,14.0,0.0,1.0,2,0,2,0,99.38294300000001,5,0
340,1,8024.899920000001,0,0,4,2,1,0.0,0,1,119.0,6.0,48.0,1.0,8.0,2,0,1,0,856.8,3,0
341,1,18211.14319,0,2,4,1,2,53690.0,0,2,154.0,20.0,97.0,0.0,2.0,2,2,2,3,739.2,3,1
342,0,5121.563311999999,0,0,4,2,2,0.0,0,1,72.0,2.0,22.0,0.0,5.0,2,2,4,0,518.4,4,0
343,1,2150.1785879999998,0,0,4,2,1,0.0,0,1,61.0,28.0,31.0,0.0,1.0,2,2,3,4,292.8,4,0
344,1,5595.389905,1,0,4,1,1,74454.0,0,1,71.0,25.0,29.0,0.0,3.0,2,2,3,3,340.8,4,0
345,4,7562.824036,0,0,3,2,1,0.0,0,1,73.0,23.0,91.0,0.0,2.0,2,0,3,0,350.4,4,3
346,0,5385.853211,0,0,4,5,2,29664.0,0,2,71.0,1.0,69.0,0.0,3.0,2,0,4,2,340.8,4,0
347,3,4718.5585009999995,0,0,2,4,2,15680.0,2,3,64.0,20.0,29.0,0.0,8.0,2,2,2,4,260.87990299999996,4,0
348,4,9422.567923,0,1,3,1,1,47272.0,1,2,79.0,17.0,17.0,3.0,2.0,2,2,4,3,64.546877,4,0
349,0,3605.860265,0,1,0,1,1,21585.0,0,2,92.0,35.0,61.0,0.0,1.0,3,3,2,2,441.6,4,0
350,1,7762.590564,0,2,0,4,1,23827.0,1,2,106.0,18.0,77.0,2.0,3.0,2,2,4,2,37.910623,4,0
351,2,23444.90045,0,0,0,1,1,69906.0,2,2,74.0,34.0,32.0,2.0,2.0,3,8,3,0,202.860399,4,0
352,1,2558.178159,0,0,4,2,1,0.0,0,1,72.0,7.0,77.0,0.0,1.0,3,8,4,3,345.6,4,1
353,3,5123.170886999999,0,0,2,1,1,89879.0,1,2,63.0,17.0,20.0,0.0,3.0,2,2,3,4,94.03030799999999,5,0
354,3,2537.744494,0,0,4,2,1,0.0,0,2,69.0,9.0,89.0,0.0,1.0,2,2,2,0,331.2,4,3
355,1,2969.593296,0,0,4,1,2,46131.0,0,2,74.0,27.0,28.0,0.0,1.0,2,2,3,0,355.2,5,1
356,0,4363.124640999999,0,0,2,1,1,54514.0,2,3,109.0,5.0,36.0,3.0,1.0,2,4,3,0,286.234931,3,0
357,1,5884.308607,0,2,4,2,1,0.0,0,1,161.0,29.0,1.0,0.0,1.0,2,2,4,2,1159.2,3,0
358,4,5272.191556000001,0,0,0,1,1,96668.0,0,1,66.0,2.0,95.0,0.0,3.0,2,4,4,2,316.8,4,0
359,1,5509.895664,0,0,1,1,2,78879.0,0,2,69.0,9.0,67.0,1.0,4.0,2,2,2,3,466.57079100000004,4,1
360,4,16313.683490000001,0,0,0,2,2,0.0,0,1,69.0,21.0,86.0,0.0,2.0,2,0,1,3,331.2,4,0
361,2,5678.050167,1,1,3,2,1,0.0,0,2,76.0,8.0,44.0,0.0,3.0,2,0,3,2,364.8,4,1
362,1,12101.208840000001,0,0,3,2,1,0.0,0,1,112.0,28.0,30.0,0.0,2.0,2,4,3,2,1252.406235,2,3
363,0,2453.570794,1,0,3,5,2,29735.0,0,1,69.0,3.0,92.0,0.0,1.0,2,4,4,2,331.2,4,0
364,1,5075.662670000001,0,0,4,5,2,23082.0,0,2,65.0,18.0,90.0,0.0,7.0,1,9,4,0,312.0,4,3
365,2,3214.979402,0,1,3,1,2,53984.0,0,3,80.0,15.0,62.0,0.0,1.0,3,3,4,3,421.48445599999997,4,1
366,1,12275.34309,0,2,0,1,1,52135.0,2,1,156.0,6.0,86.0,0.0,9.0,2,2,3,3,430.505942,3,1
367,1,2722.210707,1,0,0,5,1,17576.0,0,2,71.0,29.0,70.0,0.0,1.0,3,8,3,3,398.502948,4,0
368,0,2457.440923,0,0,3,1,1,29486.0,1,2,62.0,19.0,73.0,0.0,1.0,2,2,3,4,7.646763000000001,4,0
369,0,3554.845264,1,1,2,1,1,58557.0,1,2,88.0,4.0,83.0,0.0,1.0,3,3,4,0,55.510526,4,3
370,1,4929.549699,1,0,3,1,2,25632.0,0,2,63.0,27.0,52.0,0.0,7.0,2,0,3,3,351.270869,5,0
371,1,8036.45034,0,0,4,2,1,0.0,0,1,112.0,7.0,42.0,0.0,9.0,2,0,4,0,806.4,2,0
372,2,4276.915328,0,0,3,4,2,18768.0,0,1,68.0,19.0,53.0,3.0,3.0,3,8,4,2,647.454583,4,0
373,1,33473.349460000005,1,0,3,1,1,33190.0,0,3,106.0,18.0,95.0,0.0,2.0,2,2,4,4,508.8,3,0
374,0,5960.581363,0,0,2,1,1,47945.0,1,2,74.0,32.0,39.0,0.0,3.0,2,2,3,0,128.43823,5,0
375,2,44795.46942,0,1,0,1,2,58778.0,1,2,126.0,6.0,62.0,0.0,2.0,1,9,4,2,302.033971,3,1
376,1,3832.1181060000004,0,0,4,4,1,15192.0,0,2,100.0,1.0,7.0,0.0,1.0,2,4,2,4,480.0,3,0
377,1,6837.932623999999,0,2,3,1,1,51859.0,0,2,171.0,0.0,21.0,0.0,1.0,2,4,2,0,1003.160633,3,0
378,4,5285.2681600000005,0,0,4,3,1,23422.0,0,1,72.0,25.0,76.0,0.0,3.0,2,2,3,2,518.4,5,0
379,1,3096.511217,1,1,0,1,1,21604.0,0,3,79.0,14.0,28.0,0.0,1.0,3,8,4,0,379.2,4,0
380,2,3589.7107149999997,0,1,0,1,2,79298.0,2,2,90.0,22.0,2.0,0.0,1.0,2,0,3,3,244.362072,4,0
381,2,2582.408525,1,0,3,1,1,76731.0,2,2,64.0,2.0,68.0,0.0,1.0,1,9,3,2,201.455005,4,0
382,3,2487.729726,0,0,0,1,1,67282.0,0,2,62.0,29.0,27.0,0.0,1.0,2,4,3,4,297.6,5,0
383,2,13575.67599,0,0,0,1,1,48534.0,0,2,115.0,29.0,79.0,1.0,2.0,2,2,2,3,552.0,3,1
384,3,4685.504250999999,0,2,1,1,2,77678.0,0,2,116.0,32.0,81.0,0.0,1.0,2,4,4,3,741.4184849999999,5,1
385,0,28685.82785,0,0,0,1,1,48412.0,0,1,104.0,15.0,23.0,0.0,2.0,2,2,1,2,707.430832,3,0
386,3,2764.032126,0,0,4,1,1,33837.0,2,2,72.0,29.0,54.0,4.0,1.0,3,3,4,0,305.575785,5,0
387,0,6183.111464,0,1,3,4,2,23712.0,2,1,85.0,2.0,20.0,0.0,3.0,2,4,4,0,376.126419,4,0
388,1,3873.647046,1,0,0,3,2,28142.0,0,2,105.0,18.0,50.0,0.0,1.0,2,2,3,2,701.7082389999999,2,0
389,1,18929.3306,0,0,2,1,1,72196.0,1,1,68.0,8.0,61.0,0.0,2.0,2,4,3,0,152.184244,4,0
390,1,5553.295758,0,0,2,1,2,68197.0,2,2,69.0,1.0,81.0,0.0,3.0,2,0,3,0,176.819414,4,0
391,1,5011.2591840000005,0,0,3,1,2,75248.0,1,2,63.0,13.0,71.0,0.0,5.0,3,8,3,2,104.454624,4,3
392,1,10442.446329999999,0,1,0,2,1,0.0,0,1,98.0,9.0,50.0,0.0,2.0,2,0,4,2,941.7180539999999,4,1
393,4,2199.61781,0,0,3,2,2,0.0,0,1,65.0,5.0,19.0,1.0,1.0,2,4,4,2,468.0,5,0
394,3,8709.845263,0,2,3,1,1,41546.0,1,3,111.0,4.0,47.0,0.0,3.0,3,7,4,3,121.306839,4,0
395,0,7484.310483,0,1,4,1,2,46998.0,0,3,96.0,13.0,98.0,0.0,6.0,3,8,1,2,460.8,4,0
396,0,2613.023132,0,0,3,1,2,57099.0,1,1,67.0,20.0,37.0,0.0,1.0,2,4,1,2,67.859881,5,1
397,2,9080.639651000001,0,0,3,1,1,33897.0,2,2,114.0,15.0,67.0,0.0,8.0,3,8,4,2,539.8430030000001,3,1
398,4,13770.976180000001,1,2,4,1,1,59207.0,0,1,116.0,23.0,21.0,0.0,2.0,2,0,4,2,556.8,4,0
399,0,2876.822941,0,0,4,1,2,40171.0,0,3,73.0,8.0,78.0,0.0,1.0,2,2,2,2,350.4,4,0
400,3,5548.031892,1,0,3,1,2,67798.0,0,3,69.0,1.0,78.0,0.0,9.0,2,2,4,2,331.2,4,0
401,3,5097.526248,0,1,3,5,1,21665.0,0,3,136.0,0.0,25.0,0.0,1.0,3,3,4,0,765.709629,3,0
402,0,24143.87556,0,1,0,2,2,0.0,0,1,87.0,9.0,75.0,0.0,2.0,1,6,4,4,626.4,4,0
403,2,3538.0594560000004,0,0,0,2,1,0.0,0,1,67.0,12.0,67.0,5.0,7.0,2,4,2,3,321.6,4,0
404,4,29091.239360000003,0,1,3,1,1,34226.0,1,2,244.0,29.0,22.0,0.0,2.0,2,2,4,2,494.39502400000003,1,1
405,1,19834.20115,0,1,4,1,1,65989.0,1,2,123.0,4.0,43.0,1.0,2.0,2,2,1,3,115.54508600000001,3,0
406,0,4731.366975,0,0,4,1,2,30686.0,1,1,61.0,22.0,45.0,0.0,3.0,3,8,3,4,19.938981,4,0
407,1,35537.846,0,0,2,2,1,0.0,0,2,113.0,15.0,6.0,0.0,2.0,2,2,4,3,799.926741,2,3
408,2,34611.37896,1,0,4,1,1,20090.0,0,2,109.0,10.0,59.0,0.0,2.0,2,0,3,2,523.2,2,0
409,1,20216.30883,0,0,4,2,2,0.0,0,2,183.0,6.0,16.0,0.0,2.0,2,0,1,2,878.4,1,3
410,0,13976.51925,0,2,0,1,2,77094.0,2,2,176.0,25.0,29.0,0.0,5.0,2,2,1,3,444.47067599999997,3,0
411,1,5904.088162,0,0,0,1,1,97413.0,2,2,73.0,21.0,80.0,0.0,6.0,2,2,4,2,268.81998500000003,4,0
412,0,5595.835040999999,0,0,2,1,1,79189.0,0,2,69.0,6.0,97.0,0.0,4.0,3,3,2,0,331.2,4,0
413,1,2294.303629,0,0,4,2,1,0.0,0,3,62.0,5.0,31.0,0.0,1.0,2,2,1,0,297.6,5,0
